image_id,source_url,color_class,local_path,crop_success,failure_reason,timestamp
99998f0bcb641842f427a4e181f5b1999724319db6f8688d179edacaa55b64b7,https://iblocky.work/mondial-granit/mg-carrara/P231533/Bundle/P231533-33.webp,beige,processed_dataset/beige/99998f0bcb641842f427a4e181f5b1999724319db6f8688d179edacaa55b64b7.png,TRUE,,2026-05-27T05:25:48.109885
8bfaf79c72fb12d38d20cf701418a63f39ffa7f5cf70097ed69f67823c11f4f5,https://iblocky.work/mondial-granit/mg-carrara/P231533/Bundle/P231533-41.webp,beige,processed_dataset/beige/8bfaf79c72fb12d38d20cf701418a63f39ffa7f5cf70097ed69f67823c11f4f5.png,TRUE,,2026-05-27T05:25:48.264870
929dbd118d4634639f3b869b88d49e18ec7820dd8477a8828905ffc5147d2d1a,https://iblocky.work/mondial-granit/mg-carrara/P231533/Bundle/P231533-49.jpg,beige,processed_dataset/beige/929dbd118d4634639f3b869b88d49e18ec7820dd8477a8828905ffc5147d2d1a.png,TRUE,,2026-05-27T05:25:48.967859
3b1fa15e7679f04e1eccf01b93b66c62c248c29e6ca4269962c72693ee5a80a7,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6667/Bundle/6667-slab-(31)40-2cm-pol---CMC.JPG,beige,processed_dataset/beige/3b1fa15e7679f04e1eccf01b93b66c62c248c29e6ca4269962c72693ee5a80a7.png,TRUE,,2026-05-27T05:25:51.491366
b8e10bcce904daaa8fdcb3db03e746145db8f2257dc99470b7a5dc3f19a3c510,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6676/Bundle/CALACATTA-VIOLA-6676-26.jpg,beige,processed_dataset/beige/b8e10bcce904daaa8fdcb3db03e746145db8f2257dc99470b7a5dc3f19a3c510.png,TRUE,,2026-05-27T05:25:51.580070
4408d0ee3145a98c32de02ce808d6a822a29563f895c75919e4e173b0bb52911,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6667/Bundle/6667-slab-(21)30-2cm-pol---CMC.JPG,beige,processed_dataset/beige/4408d0ee3145a98c32de02ce808d6a822a29563f895c75919e4e173b0bb52911.png,TRUE,,2026-05-27T05:25:52.366491
aa0f78761a3f4305cb737df174ae6ae20a0943a502cd8df2bacc9b2503b54a2d,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6676/Bundle/CALACATTA-VIOLA-6676-55.jpg,beige,processed_dataset/beige/aa0f78761a3f4305cb737df174ae6ae20a0943a502cd8df2bacc9b2503b54a2d.png,TRUE,,2026-05-27T05:25:54.008765
00ccf29f63a117d2f1f79cc1d3a3039c340c6cd90571ba430d45ae7c09c16a46,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6676/Bundle/CALACATTA-VIOLA-6676-45.jpg,beige,processed_dataset/beige/00ccf29f63a117d2f1f79cc1d3a3039c340c6cd90571ba430d45ae7c09c16a46.png,TRUE,,2026-05-27T05:25:54.406841
93aa8b7e824cb230e546c320f9850db2d2578b7d7314fe766aaed55d98596e64,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6676/Bundle/CALACATTA-VIOLA-6676-36.jpg,beige,processed_dataset/beige/93aa8b7e824cb230e546c320f9850db2d2578b7d7314fe766aaed55d98596e64.png,TRUE,,2026-05-27T05:25:54.733410
122efd9bf5849b0e399d6d2fd4768d68c470d317156cfbae01a9fae6ab061c1b,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-1(10)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/122efd9bf5849b0e399d6d2fd4768d68c470d317156cfbae01a9fae6ab061c1b.png,TRUE,,2026-05-27T05:25:56.165705
467ef6cfb4a9045cb7d14d21c7cd685d0bb4bf5a7c02c39c686ebcaddde314f9,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-11(20)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/467ef6cfb4a9045cb7d14d21c7cd685d0bb4bf5a7c02c39c686ebcaddde314f9.png,TRUE,,2026-05-27T05:25:57.993119
b796a8adf8020c4e250832a22b372b2df813db085b244eab06925e6122b70b26,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-21(30)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/b796a8adf8020c4e250832a22b372b2df813db085b244eab06925e6122b70b26.png,TRUE,,2026-05-27T05:25:58.850963
22433a1c864a4efdc024c0c619d31f91cfa6cfc562541b57d89f00f98f49a21b,https://iblocky.work/Stone-Export/Stone-Export/STEX512/Bundle/CALACATTA-VIOLA-512-50.jpeg,beige,processed_dataset/beige/22433a1c864a4efdc024c0c619d31f91cfa6cfc562541b57d89f00f98f49a21b.png,TRUE,,2026-05-27T05:26:01.140153
e1ccb58ab907da1de7cd6beb82d1fd58adcb76c9a8270e4d1163e77b021bbd06,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-31(40)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/e1ccb58ab907da1de7cd6beb82d1fd58adcb76c9a8270e4d1163e77b021bbd06.png,TRUE,,2026-05-27T05:26:03.660799
8431c877eb3d11f5f20f82d35899871f5f8784febdd0c3c24319f27d55f22083,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-51(60)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/8431c877eb3d11f5f20f82d35899871f5f8784febdd0c3c24319f27d55f22083.png,TRUE,,2026-05-27T05:26:04.246061
50edf904a763dff2e66a744f6d205d3c20a0b30b5976d642465a0d27a31beb9f,https://iblocky.work/CMC-Commercio-Marmi-Carrara/CMC-Commercio-Marmi-Carrara/CMC6552/Bundle/6552-slab-41(50)-2cm-pol---CMC.JPG,beige,processed_dataset/beige/50edf904a763dff2e66a744f6d205d3c20a0b30b5976d642465a0d27a31beb9f.png,TRUE,,2026-05-27T05:26:04.740893
82508f53be3f2d025d692f032507f1d9f5ee59d2ffb4a6a462c1dff590c296a7,https://iblocky.work/stone-export/stone-export/STEX512/Bundle/bundle_4_1772818352667.webp,beige,processed_dataset/beige/82508f53be3f2d025d692f032507f1d9f5ee59d2ffb4a6a462c1dff590c296a7.png,TRUE,,2026-05-27T05:26:05.719875
95e1e139e1e890e27aa2263907ad078520929e1ccf8257e3c6e3b6e29802ebc2,https://iblocky.work/stone-export/stone-export/STEX512/Bundle/bundle_3_1772818344670.webp,beige,processed_dataset/beige/95e1e139e1e890e27aa2263907ad078520929e1ccf8257e3c6e3b6e29802ebc2.png,TRUE,,2026-05-27T05:26:06.011370
7ac0164ed67446962422684861f20c09cd4b72252058f282b85f25a22a9050cf,https://iblocky.work/stone-export/stone-export/STEX1595-1/Covers/covers_0.webp,beige,processed_dataset/beige/7ac0164ed67446962422684861f20c09cd4b72252058f282b85f25a22a9050cf.png,TRUE,,2026-05-27T05:26:06.254646
018ff1c1c52b3f2d26897858168df23678037db2d78c0c5d63e6b877e94dc798,https://iblocky.work/stone-export/stone-export/STEX1595-1/Bundle/bundle_2_1772819407156.webp,beige,processed_dataset/beige/018ff1c1c52b3f2d26897858168df23678037db2d78c0c5d63e6b877e94dc798.png,TRUE,,2026-05-27T05:26:06.856868
0118a6ddfa7aeb17bd1affda5524326449ecad5efd97b4de8b57232815879c7e,https://iblocky.work/stone-export/stone-export/STEX1595-1/Bundle/bundle_1.webp,beige,processed_dataset/beige/0118a6ddfa7aeb17bd1affda5524326449ecad5efd97b4de8b57232815879c7e.png,TRUE,,2026-05-27T05:26:07.221860
8c64d5b918e7c8c8e49c80685d97361c20a6dd51fc3580ae504a3c190cfb87a4,https://iblocky.work/stone-export/stone-export/STEX1595-1/Bundle/bundle_3_1772819410357.webp,beige,processed_dataset/beige/8c64d5b918e7c8c8e49c80685d97361c20a6dd51fc3580ae504a3c190cfb87a4.png,TRUE,,2026-05-27T05:26:07.279316
123e61466e277c4db99377a69866352d15fa16b462c5c9a016bb0cf72d06e12b,https://iblocky.work/mondial-granit/mondial-granit/MG98380/Bundle/MG98380_Bundle_1_v1776952730.webp,beige,processed_dataset/beige/123e61466e277c4db99377a69866352d15fa16b462c5c9a016bb0cf72d06e12b.png,TRUE,,2026-05-27T05:26:08.701318
9268c3920915428d40fc9c4ad1f0c68fed6bd0a106362e06d3ed118a599ea137,https://iblocky.work/mondial-granit/mondial-granit/MG98585/Bundle/MG98585_Bundle_1_v1776952982.webp,beige,processed_dataset/beige/9268c3920915428d40fc9c4ad1f0c68fed6bd0a106362e06d3ed118a599ea137.png,TRUE,,2026-05-27T05:26:08.847491
86f52b44fe964c84a04dbe01da0908fa1b2f87aff577344debd83a8a67f7ab0c,https://iblocky.work/mondial-granit/mondial-granit/MG98382/Bundle/MG98382_Bundle_1_v1776952715.webp,beige,processed_dataset/beige/86f52b44fe964c84a04dbe01da0908fa1b2f87aff577344debd83a8a67f7ab0c.png,TRUE,,2026-05-27T05:26:09.124925
9b090a310e89c566f8ccc36fe943b58333e6e99888337825505cf59ffc2e1a2c,https://iblocky.work/stone-export/stone-export/STEX1802-B/Bundle/bundle_1_1776846692281.webp,beige,processed_dataset/beige/9b090a310e89c566f8ccc36fe943b58333e6e99888337825505cf59ffc2e1a2c.png,TRUE,,2026-05-27T05:26:09.409566
aa1b75a6bab9a295f1a71c6152bb75d2ae085f1d897ce67381cb6559619cd977,https://iblocky.work/stone-export/stone-export/STEX1802-B/Bundle/bundle_2_1776846694246.webp,beige,processed_dataset/beige/aa1b75a6bab9a295f1a71c6152bb75d2ae085f1d897ce67381cb6559619cd977.png,TRUE,,2026-05-27T05:26:09.627658
19a80fc7ff0ed5956c477b32739de36a60234595f89a146e36103d5fd3fe1ab7,https://iblocky.work/stone-export/stone-export/STEX1802-B/Bundle/bundle_3_1776846698410.webp,beige,processed_dataset/beige/19a80fc7ff0ed5956c477b32739de36a60234595f89a146e36103d5fd3fe1ab7.png,TRUE,,2026-05-27T05:26:09.889943
8b0c70a350b8a8d20cc9416cccf12b337f56b6e27268e03cb65fac62fed74b42,https://iblocky.work/stone-export/stone-export/STEX1802-B/Bundle/bundle_4_1776846700693.webp,beige,processed_dataset/beige/8b0c70a350b8a8d20cc9416cccf12b337f56b6e27268e03cb65fac62fed74b42.png,TRUE,,2026-05-27T05:26:10.165242
22c77406520d49c6ab88409ede1593becd3c3abc650c4df3e97634c4895b6eb2,https://iblocky.work/stone-export/stone-export/STEX1802-B/Bundle/bundle_5_1776846704284.webp,beige,processed_dataset/beige/22c77406520d49c6ab88409ede1593becd3c3abc650c4df3e97634c4895b6eb2.png,TRUE,,2026-05-27T05:26:10.466200
5ce7081ae1bfe92b78bc48bb2b4c64383b6ab7ce2dcfd6782e2eca2f1b8ce47b,https://iblocky.work/stone-export/stone-export/STEX614/Bundle/bundle_2_1776183168094.webp,beige,processed_dataset/beige/5ce7081ae1bfe92b78bc48bb2b4c64383b6ab7ce2dcfd6782e2eca2f1b8ce47b.png,TRUE,,2026-05-27T05:26:11.813455
0f06bcb2aa1c37ed494930bd09a744d777f473d79080bb21fc6afc7d1347002e,https://iblocky.work/stone-export/stone-export/STEX1579/Bundle/STEX1579-5.jpg,beige,processed_dataset/beige/0f06bcb2aa1c37ed494930bd09a744d777f473d79080bb21fc6afc7d1347002e.png,TRUE,,2026-05-27T05:26:11.844329
697c8f3f6c41adb5f18062e66dbb17818f5ade23eddac5846cb0dffdd2994bb4,https://iblocky.work/stone-export/stone-export/STEX1579/Bundle/STEX1579-23.jpg,beige,processed_dataset/beige/697c8f3f6c41adb5f18062e66dbb17818f5ade23eddac5846cb0dffdd2994bb4.png,TRUE,,2026-05-27T05:26:12.101583
4c9e2d6f6b4b954f9fdf24dcdb18da005eaa004792511e8ebf8b8526a4408878,https://iblocky.work/Stone-Export/Stone-Export/STEX512/Bundle/CALACATTA-VIOLA-5122-57.jpeg,beige,processed_dataset/beige/4c9e2d6f6b4b954f9fdf24dcdb18da005eaa004792511e8ebf8b8526a4408878.png,TRUE,,2026-05-27T05:26:12.759808
f5c5907416f325b933b5cbebb4644d568576c06b21b7dde82bc84ecbf3494f3f,https://iblocky.work/stone-export/stone-export/STEX614/Bundle/bundle_4_1776183230806.webp,beige,processed_dataset/beige/f5c5907416f325b933b5cbebb4644d568576c06b21b7dde82bc84ecbf3494f3f.png,TRUE,,2026-05-27T05:26:12.842999
3055c4db701c1e43db0610b0e4bd57dd7734a2e6c6598883f4ea076ceccb9b6d,https://iblocky.work/mondial-granit/mondial-granit/MG019393/Covers/tmpfzems0v__v1776961018.webp,beige,processed_dataset/beige/3055c4db701c1e43db0610b0e4bd57dd7734a2e6c6598883f4ea076ceccb9b6d.png,TRUE,,2026-05-27T05:26:12.874106
eeaba8a26ed5b22442bf282e18bbd723bc57c47594d08783e4b0a470f1af1e01,https://iblocky.work/stone-export/stone-export/STEX614/Bundle/bundle_3_1776183198281.webp,beige,processed_dataset/beige/eeaba8a26ed5b22442bf282e18bbd723bc57c47594d08783e4b0a470f1af1e01.png,TRUE,,2026-05-27T05:26:13.034439
f7f6c86afd67ec6abbedd74af822db2ff4535e51434ffd67923f196622fbfdb2,https://iblocky.work/mondial-granit/mondial-granit/MG019393/Bundle/tmp5qoo0cvx_v1776961019.webp,beige,processed_dataset/beige/f7f6c86afd67ec6abbedd74af822db2ff4535e51434ffd67923f196622fbfdb2.png,TRUE,,2026-05-27T05:26:13.470545
4098f91bee6ab044ffd411655ddfe760e4a98153ff052b618e14a593a52fddfa,https://iblocky.work/mondial-granit/mondial-granit/MG95872A/Covers/Coral%20white%2095872%20n17_v1779460632.webp,beige,processed_dataset/beige/4098f91bee6ab044ffd411655ddfe760e4a98153ff052b618e14a593a52fddfa.png,TRUE,,2026-05-27T05:26:13.866470
3a125c0d9592e0aed24aff745381cded2b72c5e0906f62c7c7600ccc516d105f,https://iblocky.work/mondial-granit/mondial-granit/MG95872A/Bundle/Coral%20white%2095872_v1779460624.webp,beige,processed_dataset/beige/3a125c0d9592e0aed24aff745381cded2b72c5e0906f62c7c7600ccc516d105f.png,TRUE,,2026-05-27T05:26:13.889892
